,cmap_name,ENTREZID,target
9929,RS-67333,3360,HTR4
9931,RS-67506,3360,HTR4
9932,SB-203186,3360,HTR4
9937,RS-23597-190,3360,HTR4
9944,tegaserod,3360,HTR4
9949,5-methoxytryptamine,3360,HTR4
9951,yohimbine,3361,HTR5A
9952,ketanserin,3361,HTR5A
9953,methysergide,3361,HTR5A
9954,olanzapine,3361,HTR5A
9956,metitepine,3361,HTR5A
9957,clozapine,3361,HTR5A
9958,RU-24969,3361,HTR5A
9960,serotonin,3361,HTR5A
9961,metergoline,3361,HTR5A
9966,ritanserin,3361,HTR5A
9968,zacopride,3361,HTR5A
9969,loxapine,3361,HTR5A
9970,sumatriptan,3361,HTR5A
9971,cyproheptadine,3362,HTR6
9972,risperidone,3362,HTR6
9973,olanzapine,3362,HTR6
9974,ziprasidone,3362,HTR6
9975,bromocriptine,3362,HTR6
9976,clozapine,3362,HTR6
9977,RU-24969,3362,HTR6
9978,thioridazine,3362,HTR6
9979,sumatriptan,3362,HTR6
9982,loxapine,3362,HTR6
9983,fluphenazine,3362,HTR6
9984,metergoline,3362,HTR6
9986,amitriptyline,3362,HTR6
9987,BRL-15572,3362,HTR6
9988,EMD-386088,3362,HTR6
9989,serotonin,3362,HTR6
9991,aripiprazole,3362,HTR6
9994,amoxapine,3362,HTR6
9997,doxepin,3362,HTR6
9998,SB-258585,3362,HTR6
9999,lisuride,3362,HTR6
10002,iloperidone,3362,HTR6
10003,latrepirdine,3362,HTR6
10006,duloxetine,3362,HTR6
10007,Ro-04-6790,3362,HTR6
10010,quipazine,3362,HTR6
10012,methysergide,3362,HTR6
10014,fluperlapine,3362,HTR6
10017,ritanserin,3362,HTR6
10023,SB-271046,3362,HTR6
10026,imipramine,3362,HTR6
10028,perphenazine,3362,HTR6
10029,GR-127935,3362,HTR6
10030,L-745870,3362,HTR6
10032,quetiapine,3362,HTR6
10034,mianserin,3362,HTR6
10036,mesulergine,3362,HTR6
10037,5-methoxytryptamine,3362,HTR6
10040,idalopirdine,3362,HTR6
10041,spiperone,3362,HTR6
10042,nortriptyline,3362,HTR6
10043,metitepine,3362,HTR6
10044,yohimbine,3363,HTR7
10045,LY-344864,3363,HTR7
10047,bromocriptine,3363,HTR7
10048,cabergoline,3363,HTR7
10049,aripiprazole,3363,HTR7
10050,thioridazine,3363,HTR7
10051,ritanserin,3363,HTR7
10052,pirenperone,3363,HTR7
10053,mirtazapine,3363,HTR7
10054,spiperone,3363,HTR7
10055,methysergide,3363,HTR7
10056,ziprasidone,3363,HTR7
10057,vortioxetine,3363,HTR7
10059,dopamine,3363,HTR7
10060,serotonin,3363,HTR7
10061,haloperidol,3363,HTR7
10062,mesulergine,3363,HTR7
10063,amoxapine,3363,HTR7
10065,ketanserin,3363,HTR7
10067,cyproheptadine,3363,HTR7
10068,fluperlapine,3363,HTR7
10070,quetiapine,3363,HTR7
10071,fluphenazine,3363,HTR7
10072,maprotiline,3363,HTR7
10074,olanzapine,3363,HTR7
10075,dipropyl-5ct,3363,HTR7
10076,iloperidone,3363,HTR7
10079,metitepine,3363,HTR7
10080,metergoline,3363,HTR7
10083,imipramine,3363,HTR7
10084,amisulpride,3363,HTR7
10085,imperatorin,3363,HTR7
10088,SB-269970,3363,HTR7
10091,clozapine,3363,HTR7
10095,5-methoxytryptamine,3363,HTR7
10096,perphenazine,3363,HTR7
10097,lurasidone,3363,HTR7
10100,mianserin,3363,HTR7
10101,amitriptyline,3363,HTR7
10108,sumatriptan,3363,HTR7
10109,risperidone,3363,HTR7
10114,L-745870,3363,HTR7
10115,loxapine,3363,HTR7
10116,NPC-15199,3383,ICAM1
10117,polydatin,3383,ICAM1
10118,bacitracin,3416,IDE
10119,oxalomalic-acid,3417,IDH1
10120,AGI-5198,3417,IDH1
10122,AGI-6780,3418,IDH2
10123,beta-CCP,3620,IDO1
10124,tranilast,3620,IDO1
10125,indoximod,3620,IDO1
10126,tenatoprazole,3620,IDO1
10127,necrostatin-1,3620,IDO1
10129,tranilast,3458,IFNG
10131,NVP-AEW541,3480,IGF1R
10132,NVP-ADW742,3480,IGF1R
10133,PQ-401,3480,IGF1R
10134,GSK-1904529A,3480,IGF1R
10135,linsitinib,3480,IGF1R
10137,BMS-536924,3480,IGF1R
10138,AG-1024,3480,IGF1R
10140,BMS-754807,3480,IGF1R
10149,SANT-1,3549,IHH
10150,purmorphamine,3549,IHH
10151,cyclopamine,3549,IHH
10152,taladegib,3549,IHH
10154,GANT-58,3549,IHH
10155,GANT-61,3549,IHH
10156,manumycin-a,3551,IKBKB
10157,parthenolide,3551,IKBKB
10158,hypoestoxide,3551,IKBKB
10159,staurosporine,3551,IKBKB
10160,GR-235,3551,IKBKB
10161,auranofin,3551,IKBKB
10162,mesalazine,3551,IKBKB
10165,TPCA-1,3551,IKBKB
10166,guggulsterone,3551,IKBKB
10167,withaferin-a,3551,IKBKB
10172,IKK-16,3551,IKBKB
10174,aspirin,3551,IKBKB
10178,BMS-345541,3551,IKBKB
10179,flavokavain-b,3551,IKBKB
10184,sulfasalazine,3551,IKBKB
10185,BX-795,9641,IKBKE
10186,tranilast,3586,IL10
10188,cilomilast,3592,IL12A
10189,STA-5326,3592,IL12A
10190,cilomilast,3593,IL12B
10191,SC-12267,3605,IL17A
10192,hypoestoxide,3553,IL1B
10193,bergenin,3553,IL1B
10194,ibudilast,3553,IL1B
10195,cilomilast,3553,IL1B
10196,tanshinone-iia,3553,IL1B
10197,celastrol,3553,IL1B
10198,givinostat,3553,IL1B
10201,diacerein,3553,IL1B
10202,givinostat,7850,IL1R2
10203,pseudoephedrine,3558,IL2
10204,tranilast,3558,IL2
10206,amlexanox,3562,IL3
10207,tranilast,3565,IL4
10209,YM-90709,3568,IL5RA
10211,butein,3569,IL6
10212,ibudilast,3569,IL6
10213,givinostat,3570,IL6R
10214,L-690330,3612,IMPA1
10215,L-690488,3612,IMPA1
10218,mycophenolate-mofetil,3614,IMPDH1
10219,AVN-944,3614,IMPDH1
10220,ribavirin,3614,IMPDH1
10221,azathioprine,3614,IMPDH1
10224,mercaptopurine,3614,IMPDH1
10228,merimepodib,3614,IMPDH1
10230,thioguanine,3614,IMPDH1
10233,ribavirin,3615,IMPDH2
10234,mercaptopurine,3615,IMPDH2
10235,mycophenolate-mofetil,3615,IMPDH2
10240,AVN-944,3615,IMPDH2
10242,thioguanine,3615,IMPDH2
10243,reversine,3619,INCENP
10244,AS-1949490,3635,INPP5D
10245,troglitazone,3630,INS
10246,repaglinide,3630,INS
10247,lupanine,3630,INS
10248,GW-501516,3630,INS
10249,methazolamide,3630,INS
10251,nateglinide,3630,INS
10253,pioglitazone,3630,INS
10254,rosiglitazone,3630,INS
10255,metformin,3630,INS
10256,GW-1929,3630,INS
10257,CAY-10415,3630,INS
10259,GW-0742,3630,INS
10260,ciglitazone,3630,INS
10261,linsitinib,3643,INSR
10264,EI-247,3643,INSR
10266,dovitinib,3643,INSR
10267,BMS-536924,3643,INSR
10268,NVP-TAE684,3643,INSR
10270,GSK-1904529A,3643,INSR
10273,linsitinib,3645,INSRR
10274,piceatannol,3661,IRF3
10276,eptifibatide,3674,ITGA2B
10277,GR-144053,3674,ITGA2B
10278,DU-728,3674,ITGA2B
10279,tirofiban,3674,ITGA2B
10281,firategrast,3676,ITGA4
10282,ATN-161,3678,ITGA5
10283,lovastatin,3683,ITGAL
10284,ATN-161,3685,ITGAV
10285,cilengitide,3685,ITGAV
10286,ATN-161,3688,ITGB1
10287,simvastatin,3689,ITGB2
10289,GR-144053,3690,ITGB3
10291,tirofiban,3690,ITGB3
10292,DU-728,3690,ITGB3
10293,eptifibatide,3690,ITGB3
10295,ATN-161,3690,ITGB3
10296,cilengitide,3690,ITGB3
10297,KIN001-127,3702,ITK
10298,staurosporine,3702,ITK
10299,pazopanib,3702,ITK
10302,caffeine,3708,ITPR1
10305,caffeine,3709,ITPR2
10306,caffeine,3710,ITPR3
10307,TG-101348,3716,JAK1
10308,AZD-1480,3716,JAK1
10309,baricitinib,3716,JAK1
10311,ruxolitinib,3716,JAK1
10312,filgotinib,3716,JAK1
10313,tofacitinib,3716,JAK1
10316,ZM-39923,3716,JAK1
10317,AT-9283,3717,JAK2
10318,lestaurtinib,3717,JAK2
10319,NVP-BSK805,3717,JAK2
10320,pacritinib,3717,JAK2
10321,TG-02,3717,JAK2
10322,TG-101348,3717,JAK2
10323,AG-490,3717,JAK2
10324,tozasertib,3717,JAK2
10331,U-0126,3717,JAK2
10332,tofacitinib,3717,JAK2
10341,CEP-33779,3717,JAK2
10350,baricitinib,3717,JAK2
10351,AZD-1480,3717,JAK2
10357,BRD-K06817181,3717,JAK2
10358,filgotinib,3717,JAK2
10362,ruxolitinib,3717,JAK2
10364,TG-101209,3717,JAK2
10365,AG-490,3718,JAK3
10366,ZM-39923,3718,JAK3
10367,tofacitinib,3718,JAK3
10369,KIN001-055,3718,JAK3
10370,ruxolitinib,3718,JAK3
10371,AT-9283,3718,JAK3
10378,QL-X-138,3718,JAK3
10381,TG-101348,3718,JAK3
10383,WHI-P154,3718,JAK3
10386,TG-101209,3718,JAK3
10393,leflunomide,3718,JAK3
10396,pseudoephedrine,122953,JDP2
10397,pseudoephedrine,3725,JUN
10398,vinblastine,3725,JUN
10399,T-5224,3725,JUN
10401,irbesartan,3725,JUN
10402,TWS-119,3725,JUN
10403,nifedipine,3736,KCNA1
10404,amitriptyline,3736,KCNA1
10405,dalfampridine,3736,KCNA1
10407,ketoconazole,3744,KCNA10
10409,pimozide,3744,KCNA10
10410,verapamil,3744,KCNA10
10411,dalfampridine,3744,KCNA10
10412,dalfampridine,3737,KCNA2
10413,anandamide,3737,KCNA2
10415,H-89,3737,KCNA2
10416,BAPTA-AM,3738,KCNA3
10417,dalfampridine,3738,KCNA3
10419,H-89,3738,KCNA3
10420,AS-77,3738,KCNA3
10421,CP-339818,3738,KCNA3
10422,dalfampridine,3739,KCNA4
10423,diltiazem,3741,KCNA5
10425,spironolactone,3741,KCNA5
10426,nifedipine,3741,KCNA5
10427,vernakalant,3741,KCNA5
10428,DPO-1,3741,KCNA5
10429,W-7,3741,KCNA5
10431,BAPTA-AM,3741,KCNA5
10433,flecainide,3741,KCNA5
10434,dalfampridine,3741,KCNA5
10436,H-89,3741,KCNA5
10438,quinidine,3741,KCNA5
10439,pergolide,3741,KCNA5
10442,propafenone,3741,KCNA5
10443,dalfampridine,3742,KCNA6
10444,verapamil,3743,KCNA7
10445,quinidine,3743,KCNA7
10446,amiodarone,3743,KCNA7
10448,dalfampridine,3743,KCNA7
10449,flecainide,3743,KCNA7
10452,H-89,8514,KCNAB2
10453,linoleic-acid,3745,KCNB1
10454,dalfampridine,3745,KCNB1
10455,dalfampridine,9312,KCNB2
10456,quinine,9312,KCNB2
10457,dalfampridine,3746,KCNC1
10458,H-89,3746,KCNC1
10459,H-89,3747,KCNC2
10460,dalfampridine,3747,KCNC2
10461,dalfampridine,3748,KCNC3
10462,H-89,3748,KCNC3
10463,dalfampridine,3750,KCND1
10464,disopyramide,3751,KCND2
10465,imipramine,3751,KCND2
10466,amitriptyline,3751,KCND2
10467,dalfampridine,3751,KCND2
10468,anandamide,3752,KCND3
10469,amitriptyline,3752,KCND3
10470,disopyramide,3752,KCND3
10471,riluzole,3752,KCND3
10472,oleoylethanolamide,3752,KCND3
10473,imipramine,3752,KCND3
10474,oleylethanolamide,3752,KCND3
10475,dalfampridine,3752,KCND3
10476,spironolactone,3752,KCND3
10478,indapamide,3753,KCNE1
10479,H-89,3753,KCNE1
10480,H-89,9992,KCNE2
10481,H-89,10008,KCNE3
10482,H-89,23704,KCNE4
10483,quinidine,3756,KCNH1
10484,imipramine,3756,KCNH1
10485,terfenadine,3756,KCNH1
10486,E-4031,3756,KCNH1
10487,haloperidol,3756,KCNH1
10489,dofetilide,3756,KCNH1
10490,H-89,3756,KCNH1
10492,doxazosin,3757,KCNH2
10493,amiodarone,3757,KCNH2
10494,doxepin,3757,KCNH2
10495,pimozide,3757,KCNH2
10496,carvedilol,3757,KCNH2
10497,rottlerin,3757,KCNH2
10498,erythromycin-ethylsuccinate,3757,KCNH2
10499,E-4031,3757,KCNH2
10500,ibutilide,3757,KCNH2
10501,dofetilide,3757,KCNH2
10502,erythromycin-estolate,3757,KCNH2
10503,verapamil,3757,KCNH2
10504,terfenadine,3757,KCNH2
10508,disopyramide,3757,KCNH2
10510,quinidine,3757,KCNH2
10511,cisapride,3757,KCNH2
10513,azimilide,3757,KCNH2
10515,sotalol,3757,KCNH2
10518,BAPTA-AM,3757,KCNH2
10519,amsacrine,3757,KCNH2
10520,propafenone,3757,KCNH2
10522,W-7,3757,KCNH2
10523,H-89,3757,KCNH2
10525,alfuzosin,3757,KCNH2
10531,brivanib,3757,KCNH2
10534,thioridazine,3757,KCNH2
10535,astemizole,3757,KCNH2
10536,prazosin,3757,KCNH2
10538,imipramine,3757,KCNH2
10540,terazosin,3757,KCNH2
10544,quinidine,27133,KCNH5
10547,prazosin,81033,KCNH6
10548,doxazosin,81033,KCNH6
10549,terazosin,81033,KCNH6
10550,terazosin,90134,KCNH7
10551,doxazosin,90134,KCNH7
10552,prazosin,90134,KCNH7
10553,glimepiride,3758,KCNJ1
10554,yohimbine,3758,KCNJ1
10555,minoxidil,3758,KCNJ1
10556,glibenclamide,3758,KCNJ1
10557,tolbutamide,3758,KCNJ1
10559,tolazamide,3758,KCNJ1
10563,glipizide,3766,KCNJ10
10564,minoxidil,3766,KCNJ10
10565,nortriptyline,3766,KCNJ10
10566,nateglinide,3766,KCNJ10
10567,yohimbine,3766,KCNJ10
10568,tolazamide,3766,KCNJ10
10570,gliquidone,3766,KCNJ10
10575,glimepiride,3767,KCNJ11
10576,minoxidil,3767,KCNJ11
10578,P-1075,3767,KCNJ11
10579,tolbutamide,3767,KCNJ11
10580,gliquidone,3767,KCNJ11
10581,glibenclamide,3767,KCNJ11
10582,nateglinide,3767,KCNJ11
10585,verapamil,3767,KCNJ11
10586,repaglinide,3767,KCNJ11
10590,glipizide,3767,KCNJ11
10594,nicorandil,3767,KCNJ11
10596,yohimbine,3767,KCNJ11
10597,diazoxide,3767,KCNJ11
10613,yohimbine,3768,KCNJ12
10616,dofetilide,3768,KCNJ12
10617,yohimbine,3770,KCNJ14
10620,yohimbine,3772,KCNJ15
10623,tenidap,3761,KCNJ4
10624,SCH-23390,3761,KCNJ4
10625,glibenclamide,3762,KCNJ5
10629,cromakalim,3762,KCNJ5
10630,levcromakalim,3762,KCNJ5
10631,SCH-23390,3763,KCNJ6
10632,minoxidil,3764,KCNJ8
10633,nicorandil,3764,KCNJ8
10636,glibenclamide,3764,KCNJ8
10637,pinacidil,3764,KCNJ8
10639,levcromakalim,3764,KCNJ8
10641,Y-26763,3764,KCNJ8
10642,phenformin,3764,KCNJ8
10646,yohimbine,3764,KCNJ8
10649,PCO-400,3764,KCNJ8
10651,cromakalim,3764,KCNJ8
10653,Y-27152,3764,KCNJ8
10655,gliquidone,3764,KCNJ8
10656,P-1075,3764,KCNJ8
10658,tolbutamide,3764,KCNJ8
10666,quinidine,3775,KCNK1
10669,riluzole,54207,KCNK10
10670,propafenone,3776,KCNK2
10671,dofetilide,3776,KCNK2
10672,mexiletine,3776,KCNK2
10673,riluzole,3776,KCNK2
10674,anandamide,3777,KCNK3
10675,doxapram,3777,KCNK3
10676,mexiletine,3777,KCNK3
10677,propafenone,3777,KCNK3
10680,riluzole,50801,KCNK4
10681,quinidine,9424,KCNK6
10684,anandamide,51305,KCNK9
10686,doxapram,51305,KCNK9
10688,NS-1619,3778,KCNMA1
10689,hydroflumethiazide,3778,KCNMA1
10690,BMS-191011,3778,KCNMA1
10691,diazoxide,3778,KCNMA1
10693,estradiol,3778,KCNMA1
10694,paxilline,3778,KCNMA1
10696,penitrem-a,3778,KCNMA1
10701,bendroflumethiazide,3778,KCNMA1
10703,alpha-estradiol,3778,KCNMA1
10704,cromoglicic-acid,3778,KCNMA1
10705,tubocurarine,3780,KCNN1
10707,bicuculline,3780,KCNN1
10708,tubocurarine,3781,KCNN2
10710,DCEBIO,3781,KCNN2
10711,DCEBIO,3782,KCNN3
10712,tubocurarine,3782,KCNN3
10714,clotrimazole,3783,KCNN4
10715,nitrendipine,3783,KCNN4
10716,quinine,3783,KCNN4
10718,chlorzoxazone,3783,KCNN4
10719,DCEBIO,3783,KCNN4
10724,senicapoc,3783,KCNN4
10725,riluzole,3783,KCNN4
10727,flupirtine,3784,KCNQ1
10728,indapamide,3784,KCNQ1
10730,H-89,3784,KCNQ1
10731,bepridil,3784,KCNQ1
10732,niflumic-acid,3784,KCNQ1
10733,mefenamic-acid,3784,KCNQ1
10734,XE-991,3784,KCNQ1
10736,azimilide,3784,KCNQ1
10738,XE-991,3785,KCNQ2
10739,flupirtine,3785,KCNQ2
10740,linopirdine,3785,KCNQ2
10741,amitriptyline,3785,KCNQ2
10742,diclofenac,3785,KCNQ2
10744,meclofenamic-acid,3785,KCNQ2
10745,H-89,3785,KCNQ2
10747,retigabine,3785,KCNQ2
10749,diclofenac,3786,KCNQ3
10750,H-89,3786,KCNQ3
10751,retigabine,3786,KCNQ3
10752,XE-991,3786,KCNQ3
10754,amitriptyline,3786,KCNQ3
10755,flupirtine,3786,KCNQ3
10756,meclofenamic-acid,3786,KCNQ3
10757,linopirdine,3786,KCNQ3
10759,bepridil,9132,KCNQ4
10760,linopirdine,9132,KCNQ4
10761,retigabine,9132,KCNQ4
10762,XE-991,9132,KCNQ4
10763,linopirdine,56479,KCNQ5
10764,retigabine,56479,KCNQ5
10765,XE-991,56479,KCNQ5
10766,H-89,56479,KCNQ5
10767,H-89,3790,KCNS3
10768,NS-1619,57582,KCNT1
10769,NS-1619,343450,KCNT2
10770,NS-1619,157855,KCNU1
10771,saclofen,115207,KCTD12
10772,CGP-54626,115207,KCTD12
10773,CGP-55845,115207,KCTD12
10774,CGP-55845,57528,KCTD16
10775,saclofen,57528,KCTD16
10776,CGP-54626,57528,KCTD16
10777,CGP-54626,386617,KCTD8
10778,saclofen,386617,KCTD8
10779,CGP-55845,386617,KCTD8
10780,tranylcypromine,23028,KDM1A
10782,OG-L002,23028,KDM1A
10785,JIB04,390245,KDM4E
10786,GSK-J4,7403,KDM6A
10787,GSK-J4,23135,KDM6B
10788,KI-8751,3791,KDR
10789,pazopanib,3791,KDR
10790,telatinib,3791,KDR
10791,ZM-306416,3791,KDR
10792,sorafenib,3791,KDR
10794,sunitinib,3791,KDR
10795,SU-1498,3791,KDR
10796,ZM-323881,3791,KDR
10797,BMS-536924,3791,KDR
10798,nintedanib,3791,KDR
10801,linifanib,3791,KDR
10802,tivozanib,3791,KDR
10803,brivanib,3791,KDR
10804,lenvatinib,3791,KDR
10806,orantinib,3791,KDR
10809,AG-879,3791,KDR
10810,vandetanib,3791,KDR
10812,SU-11652,3791,KDR
10814,vatalanib,3791,KDR
10821,oxindole-I,3791,KDR
10822,OSI-930,3791,KDR
10824,dovitinib,3791,KDR
10826,regorafenib,3791,KDR
10827,axitinib,3791,KDR
10830,motesanib,3791,KDR
10832,SU-4312,3791,KDR
10835,ENMD-2076,3791,KDR
10837,itraconazole,3791,KDR
10840,cediranib,3791,KDR
10841,foretinib,3791,KDR
10842,rebastinib,3791,KDR
10846,golvatinib,3791,KDR
10847,BRD-K97951054,3791,KDR
10848,semaxanib,3791,KDR
10854,cabozantinib,3791,KDR
10859,PD-173074,3791,KDR
10862,BX-795,3791,KDR
10863,PLX-4720,3791,KDR
10869,HMN-214,3791,KDR
10881,lucitanib,3791,KDR
10896,methylnorlichexanthone,3791,KDR
10903,TG-100801,3791,KDR
10907,BX-912,3791,KDR
10914,neratinib,3791,KDR
10920,midostaurin,3791,KDR
10922,dorsomorphin,3791,KDR
10928,BRD-K98948170,9817,KEAP1
10929,dimethyl-fumarate,9817,KEAP1
10930,BRD-K93367411,9817,KEAP1
10934,ispinesib,3832,KIF11
10935,monastrol,3832,KIF11
10936,filanesib,3832,KIF11
10937,BRD-K89329876,3832,KIF11
10939,K-858,3832,KIF11
10940,SB-743921,3832,KIF11
10942,dovitinib,3815,KIT
10943,dasatinib,3815,KIT
10944,imatinib,3815,KIT
10949,quizartinib,3815,KIT
10951,HMN-214,3815,KIT
10952,sunitinib,3815,KIT
10953,ponatinib,3815,KIT
10954,lenvatinib,3815,KIT
10956,tandutinib,3815,KIT
10957,amuvatinib,3815,KIT
10958,ENMD-2076,3815,KIT
10960,cediranib,3815,KIT
10961,semaxanib,3815,KIT
10962,motesanib,3815,KIT
10967,HG-6-64-01,3815,KIT
10968,sorafenib,3815,KIT
10970,pazopanib,3815,KIT
10978,vatalanib,3815,KIT
10979,regorafenib,3815,KIT
10981,OSI-930,3815,KIT
10988,masitinib,3815,KIT
10990,SU-11652,3815,KIT
10992,cabozantinib,3815,KIT
10998,axitinib,3815,KIT
11004,midostaurin,3815,KIT
11012,nilotinib,3815,KIT
11015,GTP-14564,3815,KIT
11024,linifanib,3815,KIT
11036,tivozanib,3815,KIT
11048,importazole,3837,KPNB1
11050,necrostatin-1,11103,KRR1
11051,griseofulvin,3859,KRT12
11052,primaquine,3855,KRT7
11053,tosedostat,51056,LAP3
11054,tozasertib,3932,LCK
11055,dasatinib,3932,LCK
11056,kenpaullone,3932,LCK
11057,KN-62,3932,LCK
11059,indirubin,3932,LCK
11061,PP-2,3932,LCK
11062,SB-202190,3932,LCK
11063,SU-6656,3932,LCK
11064,CGP-57380,3932,LCK
11067,LY-294002,3932,LCK
11068,SB-203580,3932,LCK
11070,WH-4023,3932,LCK
11071,staurosporine,3932,LCK
11072,U-0126,3932,LCK
11074,saracatinib,3932,LCK
11075,dorsomorphin,3932,LCK
11079,PD-98059,3932,LCK
11080,BMS-536924,3932,LCK
11082,aminogenistein,3932,LCK
11083,lavendustin-a,3932,LCK
11084,NM-PP1,3932,LCK
11089,JW-7-24-1,3932,LCK
11090,bisindolylmaleimide-ix,3932,LCK
11091,nicotinamide,3939,LDHA
11092,berberine,3949,LDLR
11093,cyclophosphamide,3956,LGALS1
11094,goserelin,3973,LHCGR
11095,RHC-80267,3990,LIPC
11096,RHC-80267,3991,LIPE
11097,oxybenzone,3991,LIPE
11098,orlistat,8513,LIPF
11100,RHC-80267,9388,LIPG
11101,KI-16425,1902,LPAR1
11103,KI-16425,23566,LPAR3
11105,BRD-K51557114,57121,LPAR5
11106,gemfibrozil,4023,LPL
11108,clofibrate,4023,LPL
11109,timofibrate,4023,LPL
11110,clinofibrate,4023,LPL
11111,ciprofibrate,4023,LPL
11113,bezafibrate,4023,LPL
11114,retinol,9227,LRAT
11116,GW-5074,79705,LRRK1
11117,indirubin,79705,LRRK1
11121,GW-441756,120892,LRRK2
11122,Y-27632,120892,LRRK2
11123,staurosporine,120892,LRRK2
11124,XMD-885,120892,LRRK2
11126,indirubin,120892,LRRK2
11127,bisindolylmaleimide-ix,120892,LRRK2
11129,5-iodotubercidin,120892,LRRK2
11130,GW-5074,120892,LRRK2
11132,XMD-892,120892,LRRK2
11134,XMD-1150,120892,LRRK2
11138,pyrazolanthrone,120892,LRRK2
11141,ubenimex,4048,LTA4H
11143,captopril,4048,LTA4H
11144,LY-255283,1241,LTB4R
11145,ebselen,1241,LTB4R
11146,LY-255283,56413,LTB4R2
11147,parecoxib,4057,LTF
11148,nimesulide,4057,LTF
11151,HG-5-113-01,4058,LTK
11152,masitinib,4067,LYN
11154,bosutinib,4067,LYN
11155,dasatinib,4067,LYN
11159,SU-6656,4067,LYN
11165,tolimidone,4067,LYN
11167,PP-2,4067,LYN
11170,adaprev,4074,M6PR
11171,mepazine,10892,MALT1
11172,thioridazine,10892,MALT1
11173,eugenitol,4128,MAOA
11174,eugenol,4128,MAOA
11175,resveratrol,4128,MAOA
11176,selegiline,4128,MAOA
11177,zonisamide,4128,MAOA
11178,desoxypeganine,4128,MAOA
11179,zimelidine,4128,MAOA
11180,piperine,4128,MAOA
11181,quercetin,4128,MAOA
11182,isocarboxazid,4128,MAOA
11183,tranylcypromine,4128,MAOA
11184,linezolid,4128,MAOA
11185,tetrindole,4128,MAOA
11186,clorgiline,4128,MAOA
11187,pargyline,4128,MAOA
11188,phenelzine,4128,MAOA
11191,diclofensine,4128,MAOA
11192,hymecromone,4128,MAOA
11194,nandrolone,4128,MAOA
11195,harmane,4128,MAOA
11197,noreleagnine,4128,MAOA
11199,bifemelane,4128,MAOA
11200,nomifensine,4128,MAOA
11203,minaprine,4128,MAOA
11204,eprobemide,4128,MAOA
11205,moclobemide,4128,MAOA
11206,iproniazid,4128,MAOA
11207,harmine,4128,MAOA
11208,pirlindole,4128,MAOA
11209,apigenin,4128,MAOA
11213,BU-224,4128,MAOA
11216,vanoxerine,4128,MAOA
11219,indatraline,4128,MAOA
11221,PNU-22394,4128,MAOA
11223,nialamide,4128,MAOA
11224,phentermine,4128,MAOA
11226,rasagiline,4129,MAOB
11227,pargyline,4129,MAOB
11228,nialamide,4129,MAOB
11229,selegiline,4129,MAOB
11230,nomifensine,4129,MAOB
11231,tranylcypromine,4129,MAOB
11232,safinamide,4129,MAOB
11234,bifemelane,4129,MAOB
11237,noreleagnine,4129,MAOB
11238,vanoxerine,4129,MAOB
11241,phenelzine,4129,MAOB
11242,phentermine,4129,MAOB
11243,zimelidine,4129,MAOB
11246,farnesol,4129,MAOB
11248,piperine,4129,MAOB
11253,auraptene,4129,MAOB
11255,linezolid,4129,MAOB
11256,moclobemide,4129,MAOB
11257,zonisamide,4129,MAOB
11258,PNU-22394,4129,MAOB
11259,AS-605240,4129,MAOB
11262,indatraline,4129,MAOB
11263,isocarboxazid,4129,MAOB
11264,diclofensine,4129,MAOB
11265,nandrolone,4129,MAOB
11266,milacemide,4129,MAOB
11271,BU-224,4129,MAOB
11272,hymecromone,4129,MAOB
11274,harmane,4129,MAOB
11275,iproniazid,4129,MAOB
11276,lazabemide,4129,MAOB
11277,estramustine-phosphate,4130,MAP1A
11282,estramustine-phosphate,4133,MAP2
11284,docetaxel,4133,MAP2
11285,paclitaxel,4133,MAP2
11291,PD-98059,5604,MAP2K1
11292,PD-0325901,5604,MAP2K1
11293,U-0126,5604,MAP2K1
11295,Ro-4987655,5604,MAP2K1
11296,PD-184352,5604,MAP2K1
11297,nobiletin,5604,MAP2K1
11300,reversine,5604,MAP2K1
11301,PD-198306,5604,MAP2K1
11305,selumetinib,5604,MAP2K1
11311,arctigenin,5604,MAP2K1
11314,bosutinib,5604,MAP2K1
11315,refametinib,5604,MAP2K1
11316,AS-703026,5604,MAP2K1
11319,TAK-733,5604,MAP2K1
11320,trametinib,5604,MAP2K1
11326,PD-198306,5605,MAP2K2
11327,selumetinib,5605,MAP2K2
11328,PD-0325901,5605,MAP2K2
11329,PD-184352,5605,MAP2K2
11330,U-0126,5605,MAP2K2
11331,PD-98059,5605,MAP2K2
11333,refametinib,5605,MAP2K2
11335,AS-703026,5605,MAP2K2
11337,bosutinib,5605,MAP2K2
11338,trametinib,5605,MAP2K2
11344,staurosporine,6416,MAP2K4
11346,BIX-02189,5607,MAP2K5
11347,staurosporine,5608,MAP2K6
11349,U-0126,5609,MAP2K7
11351,PD-184352,4214,MAP3K1
11352,bosutinib,10746,MAP3K2
11353,PD-184352,10746,MAP3K2
11354,radicicol,6885,MAP3K7
11355,docetaxel,4134,MAP4
11356,paclitaxel,4134,MAP4
11359,bosutinib,11183,MAP4K5
11360,BMS-536924,5594,MAPK1
11361,KN-62,5594,MAPK1
11362,U-0126,5594,MAPK1
11363,PD-198306,5594,MAPK1
11364,SB-203580,5594,MAPK1
11366,PD-98059,5594,MAPK1
11369,bisindolylmaleimide-ix,5594,MAPK1
11371,FR-180204,5594,MAPK1
11372,olomoucine,5594,MAPK1
11373,LY-294002,5594,MAPK1
